%%MatrixMarket matrix coordinate integer general
2028 1 1
2047 1 1
2051 1 1
2052 1 1
2061 1 1
2068 1 1
2071 1 1
2077 1 1
2079 1 1
2084 1 1
2085 1 1
2087 1 1
2090 1 1
2096 1 1
2097 1 1
2098 1 1
2119 1 1
2135 1 1
2140 1 1
2150 1 1
2152 1 1
2161 1 1
2162 1 1
2165 1 1
2175 1 1
2183 1 1
2185 1 1
2231 1 1
2270 1 1
2287 1 1
2292 1 1
2300 1 1
2301 1 1
2308 1 1
2336 1 1
2337 1 1
2338 1 1
2341 1 1
2357 1 1
2371 1 1
2373 1 1
2387 1 1
2395 1 1
2402 1 1
2406 1 1
2415 1 1
2421 1 1
2424 1 1
2452 1 1
2457 1 1
2458 1 1
2461 1 1
2474 1 1
2480 1 1
2481 1 1
2490 1 1
2495 1 1
2497 1 1
2519 1 1
2523 1 1
2529 1 1
2547 1 1
2554 1 1
2556 1 1
2565 1 1
2568 1 1
2580 1 1
2603 1 1
2625 1 1
2629 1 1
2640 1 1
2661 1 1
2687 1 1
2688 1 1
2704 1 1
2725 1 1
2731 1 1
2732 1 1
2752 1 1
2761 1 1
2772 1 1
2797 1 1
2799 1 1
2816 1 1
2826 1 1
2837 1 1
2851 1 1
2853 1 1
2875 1 1
2916 1 1
2922 1 1
2934 1 1
2952 1 1
2954 1 1
2957 1 1
2958 1 1
2966 1 1
2968 1 1
2974 1 1
2989 1 1
2993 1 1
2994 1 1
3015 1 1
3017 1 1
3027 1 1
3034 1 1
3048 1 1
3064 1 1
3065 1 1
3070 1 1
3071 1 1
3074 1 1
3079 1 1
3082 1 1
3085 1 1
3109 1 1
3116 1 1
3118 1 1
3124 1 1
3125 1 1
3126 1 1
3154 1 1
3158 1 1
3160 1 1
3178 1 1
3181 1 1
3203 1 1
3208 1 1
3216 1 1
3218 1 1
3222 1 1
3224 1 1
3225 1 1
3228 1 1
3230 1 1
3234 1 1
3250 1 1
3274 1 1
3282 1 1
3283 1 1
3307 1 1
3355 1 1
3363 1 1
3381 1 1
3384 1 1
6 2 1
7 2 1
11 2 1
18 2 1
24 2 1
25 2 1
34 2 1
35 2 1
39 2 1
47 2 1
52 2 1
56 2 1
66 2 1
72 2 1
73 2 1
78 2 1
81 2 1
84 2 1
89 2 1
91 2 1
109 2 1
124 2 1
129 2 1
134 2 1
140 2 1
143 2 1
148 2 1
155 2 1
156 2 1
160 2 1
285 2 1
288 2 1
299 2 1
308 2 1
364 2 1
373 2 1
387 2 1
396 2 1
408 2 1
420 2 1
435 2 1
436 2 1
443 2 1
450 2 1
453 2 1
456 2 1
459 2 1
460 2 1
465 2 1
467 2 1
468 2 1
473 2 1
478 2 1
480 2 1
506 2 1
507 2 1
510 2 1
515 2 1
519 2 1
532 2 1
534 2 1
539 2 1
540 2 1
552 2 1
561 2 1
572 2 1
580 2 1
581 2 1
600 2 1
601 2 1
608 2 1
610 2 1
611 2 1
615 2 1
632 2 1
649 2 1
650 2 1
651 2 1
656 2 1
663 2 1
668 2 1
672 2 1
682 2 1
685 2 1
691 2 1
694 2 1
704 2 1
711 2 1
714 2 1
717 2 1
723 2 1
730 2 1
732 2 1
738 2 1
768 2 1
769 2 1
783 2 1
791 2 1
795 2 1
802 2 1
810 2 1
818 2 1
833 2 1
845 2 1
867 2 1
871 2 1
888 2 1
890 2 1
900 2 1
915 2 1
920 2 1
933 2 1
940 2 1
952 2 1
957 2 1
960 2 1
965 2 1
975 2 1
979 2 1
982 2 1
986 2 1
987 2 1
1005 2 1
1009 2 1
1012 2 1
1018 2 1
1020 2 1
1031 2 1
1054 2 1
1064 2 1
1069 2 1
1070 2 1
1081 2 1
1112 2 1
1128 2 1
1132 2 1
1150 2 1
1168 2 1
1174 2 1
1182 2 1
1189 2 1
1199 2 1
1200 2 1
1233 2 1
1238 2 1
1280 2 1
1281 2 1
1285 2 1
1289 2 1
1298 2 1
1300 2 1
1325 2 1
1326 2 1
1327 2 1
1331 2 1
1340 2 1
1347 2 1
1348 2 1
1367 2 1
1377 2 1
1381 2 1
1391 2 1
1397 2 1
1402 2 1
1417 2 1
1420 2 1
1429 2 1
1432 2 1
1433 2 1
1455 2 1
1463 2 1
1472 2 1
1484 2 1
1485 2 1
1493 2 1
1494 2 1
1507 2 1
1526 2 1
1534 2 1
1539 2 1
1545 2 1
1548 2 1
1551 2 1
1561 2 1
1562 2 1
1565 2 1
1572 2 1
1579 2 1
1584 2 1
1588 2 1
1612 2 1
1623 2 1
1624 2 1
1634 2 1
1642 2 1
1651 2 1
1656 2 1
1664 2 1
1665 2 1
1666 2 1
1671 2 1
1673 2 1
1675 2 1
1682 2 1
1691 2 1
1695 2 1
1710 2 1
1711 2 1
1713 2 1
1721 2 1
1728 2 1
1731 2 1
1738 2 1
1758 2 1
1760 2 1
1773 2 1
1775 2 1
1795 2 1
1796 2 1
1802 2 1
1806 2 1
1809 2 1
1842 2 1
1844 2 1
1870 2 1
1873 2 1
1883 2 1
1890 2 1
1896 2 1
1898 2 1
1900 2 1
1901 2 1
1902 2 1
1903 2 1
1904 2 1
1910 2 1
1918 2 1
1923 2 1
1942 2 1
1956 2 1
1959 2 1
1987 2 1
1995 2 1
1998 2 1
2002 2 1
2015 2 1
2023 2 1
2028 2 1
2032 2 1
2046 2 1
2051 2 1
2100 2 1
2104 2 1
2108 2 1
2109 2 1
2113 2 1
2121 2 1
2124 2 1
2129 2 1
2135 2 1
2138 2 1
2140 2 1
2151 2 1
2157 2 1
2194 2 1
2202 2 1
2205 2 1
2207 2 1
2224 2 1
2236 2 1
2250 2 1
2252 2 1
2256 2 1
2260 2 1
2262 2 1
2290 2 1
2305 2 1
2316 2 1
2319 2 1
2335 2 1
2336 2 1
2362 2 1
2366 2 1
2372 2 1
2396 2 1
2400 2 1
2401 2 1
2402 2 1
2404 2 1
2413 2 1
2418 2 1
2446 2 1
2453 2 1
2462 2 1
2464 2 1
2507 2 1
2515 2 1
2532 2 1
2537 2 1
2538 2 1
2567 2 1
2573 2 1
2581 2 1
2591 2 1
2593 2 1
2597 2 1
2600 2 1
2608 2 1
2609 2 1
2610 2 1
2611 2 1
2617 2 1
2622 2 1
2628 2 1
2648 2 1
2653 2 1
2669 2 1
2678 2 1
2682 2 1
2687 2 1
2690 2 1
2698 2 1
2701 2 1
2720 2 1
2721 2 1
2733 2 1
2757 2 1
2760 2 1
2784 2 1
2797 2 1
2801 2 1
2806 2 1
2817 2 1
2824 2 1
2831 2 1
2839 2 1
2868 2 1
2890 2 1
2894 2 1
2898 2 1
2904 2 1
2905 2 1
2914 2 1
2927 2 1
2928 2 1
2930 2 1
2932 2 1
2934 2 1
2959 2 1
2961 2 1
2978 2 1
2985 2 1
2986 2 1
2990 2 1
2992 2 1
2996 2 1
2998 2 1
3004 2 1
3008 2 1
3009 2 1
3014 2 1
3022 2 1
3042 2 1
3047 2 1
3048 2 1
3073 2 1
3078 2 1
3082 2 1
3085 2 1
3089 2 1
3102 2 1
3115 2 1
3116 2 1
3123 2 1
3129 2 1
3131 2 1
3146 2 1
3149 2 1
3150 2 1
3151 2 1
3162 2 1
3174 2 1
3176 2 1
3179 2 1
3188 2 1
3192 2 1
3193 2 1
3195 2 1
3206 2 1
3210 2 1
3213 2 1
3228 2 1
3230 2 1
3234 2 1
3235 2 1
3238 2 1
3239 2 1
3259 2 1
3268 2 1
3289 2 1
3292 2 1
3305 2 1
3311 2 1
3323 2 1
3334 2 1
3350 2 1
3351 2 1
1557 3 1
2432 3 1
2434 3 1
2439 3 1
2445 3 1
2450 3 1
2451 3 1
2452 3 1
2453 3 1
2454 3 1
2455 3 1
2456 3 1
2458 3 1
2459 3 1
2462 3 1
2469 3 1
2475 3 1
2477 3 1
2478 3 1
2479 3 1
2482 3 1
2486 3 1
2487 3 1
2491 3 1
2493 3 1
2499 3 1
2501 3 1
2502 3 1
2503 3 1
2505 3 1
2506 3 1
2507 3 1
2511 3 1
2513 3 1
2514 3 1
2518 3 1
2524 3 1
2525 3 1
2533 3 1
2538 3 1
2539 3 1
2540 3 1
2543 3 1
2547 3 1
2549 3 1
2550 3 1
2558 3 1
2561 3 1
2563 3 1
2565 3 1
2566 3 1
2570 3 1
2573 3 1
2574 3 1
2576 3 1
2578 3 1
2579 3 1
2580 3 1
2583 3 1
2587 3 1
2589 3 1
2593 3 1
2594 3 1
2613 3 1
2621 3 1
2623 3 1
2626 3 1
2628 3 1
2632 3 1
2633 3 1
2635 3 1
2636 3 1
2637 3 1
2640 3 1
2641 3 1
2643 3 1
2645 3 1
2647 3 1
2648 3 1
2655 3 1
2726 3 1
2727 3 1
2728 3 1
2730 3 1
2734 3 1
2737 3 1
2742 3 1
2744 3 1
2746 3 1
2749 3 1
2750 3 1
2753 3 1
2755 3 1
2757 3 1
2763 3 1
2770 3 1
2773 3 1
2774 3 1
2775 3 1
2776 3 1
2777 3 1
2780 3 1
2783 3 1
2788 3 1
2792 3 1
2793 3 1
2794 3 1
2795 3 1
2798 3 1
2801 3 1
2804 3 1
2806 3 1
2809 3 1
2816 3 1
2818 3 1
2823 3 1
2825 3 1
2826 3 1
2836 3 1
2839 3 1
2840 3 1
2845 3 1
2847 3 1
2852 3 1
2856 3 1
2857 3 1
2858 3 1
2859 3 1
2862 3 1
2867 3 1
2871 3 1
2875 3 1
2885 3 1
2887 3 1
2889 3 1
2890 3 1
2893 3 1
2897 3 1
2899 3 1
2903 3 1
2905 3 1
2908 3 1
2909 3 1
2910 3 1
2923 3 1
2926 3 1
2927 3 1
2928 3 1
2930 3 1
2934 3 1
2935 3 1
2942 3 1
2943 3 1
2945 3 1
2946 3 1
2952 3 1
2953 3 1
2955 3 1
2956 3 1
2958 3 1
2959 3 1
2960 3 1
2961 3 1
2964 3 1
2969 3 1
2971 3 1
2976 3 1
2977 3 1
2979 3 1
2983 3 1
2984 3 1
2990 3 1
2993 3 1
2995 3 1
2996 3 1
2997 3 1
2998 3 1
3000 3 1
3001 3 1
3002 3 1
3008 3 1
3011 3 1
3012 3 1
3013 3 1
3015 3 1
3017 3 1
3018 3 1
3019 3 1
3022 3 1
3023 3 1
3026 3 1
3027 3 1
3029 3 1
3031 3 1
3032 3 1
3035 3 1
3036 3 1
3037 3 1
3039 3 1
3041 3 1
3043 3 1
3044 3 1
3046 3 1
3047 3 1
3049 3 1
3054 3 1
3055 3 1
3056 3 1
3070 3 1
3074 3 1
3078 3 1
3079 3 1
3080 3 1
3081 3 1
3083 3 1
3084 3 1
3086 3 1
3087 3 1
3088 3 1
3089 3 1
3090 3 1
3091 3 1
3093 3 1
3096 3 1
3099 3 1
3101 3 1
3103 3 1
3105 3 1
3107 3 1
3108 3 1
3111 3 1
3115 3 1
3117 3 1
3118 3 1
3119 3 1
3120 3 1
3126 3 1
3128 3 1
3129 3 1
3131 3 1
3141 3 1
3142 3 1
3144 3 1
3145 3 1
3147 3 1
3148 3 1
3162 3 1
3163 3 1
3165 3 1
3167 3 1
3172 3 1
3174 3 1
3175 3 1
3176 3 1
3178 3 1
3179 3 1
3180 3 1
3181 3 1
3182 3 1
3185 3 1
3189 3 1
3194 3 1
3195 3 1
3200 3 1
3202 3 1
3207 3 1
3208 3 1
3213 3 1
3218 3 1
3224 3 1
3225 3 1
3226 3 1
3228 3 1
3229 3 1
3231 3 1
3232 3 1
3233 3 1
3238 3 1
3244 3 1
3245 3 1
3246 3 1
3247 3 1
3261 3 1
3264 3 1
3265 3 1
3266 3 1
3268 3 1
3271 3 1
3274 3 1
3278 3 1
3281 3 1
3284 3 1
3285 3 1
3287 3 1
3291 3 1
3292 3 1
3293 3 1
3296 3 1
3297 3 1
3299 3 1
3300 3 1
3303 3 1
3304 3 1
3310 3 1
3328 3 1
3331 3 1
3334 3 1
3335 3 1
3336 3 1
3339 3 1
3341 3 1
3342 3 1
3345 3 1
3349 3 1
3354 3 1
3355 3 1
3357 3 1
3359 3 1
3364 3 1
3368 3 1
3373 3 1
3374 3 1
3375 3 1
3380 3 1
3384 3 1
3387 3 1
6 4 1
8 4 1
39 4 1
44 4 1
57 4 1
69 4 1
75 4 1
87 4 1
106 4 1
118 4 1
130 4 1
137 4 1
152 4 1
157 4 1
173 4 1
222 4 1
228 4 1
251 4 1
252 4 1
260 4 1
284 4 1
320 4 1
331 4 1
392 4 1
394 4 1
399 4 1
405 4 1
407 4 1
410 4 1
413 4 1
416 4 1
420 4 1
429 4 1
430 4 1
431 4 1
435 4 1
438 4 1
445 4 1
471 4 1
559 4 1
561 4 1
581 4 1
591 4 1
594 4 1
610 4 1
612 4 1
615 4 1
621 4 1
657 4 1
660 4 1
678 4 1
687 4 1
698 4 1
700 4 1
701 4 1
707 4 1
716 4 1
725 4 1
756 4 1
759 4 1
773 4 1
802 4 1
854 4 1
863 4 1
888 4 1
930 4 1
969 4 1
994 4 1
1013 4 1
1020 4 1
1048 4 1
1051 4 1
1071 4 1
1075 4 1
1086 4 1
1100 4 1
1102 4 1
1119 4 1
1130 4 1
1131 4 1
1148 4 1
1163 4 1
1180 4 1
1195 4 1
1208 4 1
1225 4 1
1241 4 1
1256 4 1
1257 4 1
1261 4 1
1273 4 1
1318 4 1
1323 4 1
1328 4 1
1335 4 1
1356 4 1
1395 4 1
1406 4 1
1411 4 1
1423 4 1
1464 4 1
1466 4 1
1469 4 1
1511 4 1
1529 4 1
1536 4 1
1538 4 1
1554 4 1
1561 4 1
1568 4 1
1600 4 1
1606 4 1
1608 4 1
1611 4 1
1624 4 1
1634 4 1
1647 4 1
1660 4 1
1677 4 1
1696 4 1
1721 4 1
1727 4 1
1736 4 1
1739 4 1
1755 4 1
1761 4 1
1777 4 1
1797 4 1
1802 4 1
1813 4 1
1817 4 1
1868 4 1
1874 4 1
1875 4 1
1879 4 1
1918 4 1
1944 4 1
1955 4 1
1959 4 1
1969 4 1
1986 4 1
1989 4 1
2002 4 1
2008 4 1
2010 4 1
2012 4 1
2072 4 1
2080 4 1
2088 4 1
2122 4 1
2124 4 1
2129 4 1
2189 4 1
2210 4 1
2212 4 1
2214 4 1
2251 4 1
2259 4 1
2279 4 1
2292 4 1
2295 4 1
2306 4 1
2311 4 1
2319 4 1
2333 4 1
2344 4 1
2348 4 1
2350 4 1
2369 4 1
2373 4 1
2399 4 1
2406 4 1
2436 4 1
2437 4 1
2438 4 1
2443 4 1
2447 4 1
2453 4 1
2476 4 1
2490 4 1
2508 4 1
2519 4 1
2520 4 1
2522 4 1
2560 4 1
2567 4 1
2591 4 1
2592 4 1
2601 4 1
2617 4 1
2619 4 1
2621 4 1
2626 4 1
2634 4 1
2646 4 1
2685 4 1
2689 4 1
2692 4 1
2740 4 1
2744 4 1
2745 4 1
2747 4 1
2757 4 1
2763 4 1
2797 4 1
2811 4 1
2812 4 1
2817 4 1
2821 4 1
2837 4 1
2855 4 1
2869 4 1
2900 4 1
2901 4 1
2903 4 1
2905 4 1
2921 4 1
2923 4 1
2972 4 1
2976 4 1
2979 4 1
2980 4 1
3028 4 1
3032 4 1
3043 4 1
3067 4 1
3070 4 1
3074 4 1
3152 4 1
3196 4 1
3202 4 1
3208 4 1
3218 4 1
3219 4 1
3225 4 1
3248 4 1
3249 4 1
3257 4 1
3273 4 1
3290 4 1
3293 4 1
3295 4 1
3304 4 1
3315 4 1
3326 4 1
3354 4 1
3368 4 1
3374 4 1
3385 4 1
4 5 1
11 5 1
31 5 1
32 5 1
43 5 1
50 5 1
79 5 1
85 5 1
94 5 1
98 5 1
151 5 1
153 5 1
164 5 1
167 5 1
195 5 1
203 5 1
209 5 1
215 5 1
216 5 1
255 5 1
259 5 1
325 5 1
383 5 1
463 5 1
484 5 1
493 5 1
526 5 1
566 5 1
583 5 1
636 5 1
670 5 1
684 5 1
688 5 1
692 5 1
696 5 1
712 5 1
725 5 1
728 5 1
743 5 1
778 5 1
806 5 1
834 5 1
891 5 1
897 5 1
899 5 1
919 5 1
920 5 1
923 5 1
929 5 1
940 5 1
964 5 1
971 5 1
985 5 1
993 5 1
995 5 1
1026 5 1
1043 5 1
1100 5 1
1105 5 1
1108 5 1
1113 5 1
1163 5 1
1170 5 1
1212 5 1
1217 5 1
1220 5 1
1240 5 1
1252 5 1
1283 5 1
1315 5 1
1321 5 1
1329 5 1
1331 5 1
1349 5 1
1355 5 1
1365 5 1
1371 5 1
1496 5 1
1504 5 1
1517 5 1
1522 5 1
1529 5 1
1531 5 1
1600 5 1
1670 5 1
1677 5 1
1685 5 1
1704 5 1
1709 5 1
1714 5 1
1734 5 1
1753 5 1
1757 5 1
1761 5 1
1762 5 1
1802 5 1
1808 5 1
1819 5 1
1826 5 1
1830 5 1
1891 5 1
1894 5 1
1897 5 1
1898 5 1
1913 5 1
1920 5 1
1933 5 1
1966 5 1
2030 5 1
2050 5 1
2077 5 1
2112 5 1
2128 5 1
2133 5 1
2137 5 1
2161 5 1
2191 5 1
2212 5 1
2216 5 1
2230 5 1
2243 5 1
2251 5 1
2259 5 1
2272 5 1
2295 5 1
2298 5 1
2301 5 1
2331 5 1
2351 5 1
2356 5 1
2358 5 1
2363 5 1
2368 5 1
2375 5 1
2376 5 1
2379 5 1
2387 5 1
2388 5 1
2403 5 1
2407 5 1
2433 5 1
2448 5 1
2467 5 1
2468 5 1
2485 5 1
2498 5 1
2502 5 1
2518 5 1
2530 5 1
2536 5 1
2552 5 1
2559 5 1
2571 5 1
2589 5 1
2593 5 1
2616 5 1
2617 5 1
2626 5 1
2628 5 1
2630 5 1
2638 5 1
2645 5 1
2690 5 1
2715 5 1
2724 5 1
2741 5 1
2743 5 1
2763 5 1
2789 5 1
2797 5 1
2801 5 1
2802 5 1
2806 5 1
2836 5 1
2837 5 1
2845 5 1
2890 5 1
2895 5 1
2918 5 1
2922 5 1
2936 5 1
2945 5 1
2948 5 1
2955 5 1
2957 5 1
2968 5 1
2970 5 1
2977 5 1
3022 5 1
3056 5 1
3088 5 1
3111 5 1
3138 5 1
3155 5 1
3172 5 1
3189 5 1
3255 5 1
3256 5 1
3261 5 1
3262 5 1
3273 5 1
3276 5 1
3291 5 1
3295 5 1
3300 5 1
3304 5 1
3309 5 1
3324 5 1
3386 5 1
5 6 1
7 6 1
14 6 1
21 6 1
28 6 1
39 6 1
138 6 1
146 6 1
147 6 1
156 6 1
165 6 1
178 6 1
208 6 1
243 6 1
253 6 1
256 6 1
277 6 1
284 6 1
287 6 1
350 6 1
392 6 1
402 6 1
425 6 1
446 6 1
452 6 1
521 6 1
551 6 1
581 6 1
587 6 1
596 6 1
600 6 1
626 6 1
628 6 1
689 6 1
725 6 1
754 6 1
772 6 1
789 6 1
850 6 1
960 6 1
993 6 1
1012 6 1
1023 6 1
1026 6 1
1063 6 1
1077 6 1
1111 6 1
1148 6 1
1169 6 1
1250 6 1
1285 6 1
1288 6 1
1326 6 1
1342 6 1
1344 6 1
1365 6 1
1379 6 1
1398 6 1
1404 6 1
1407 6 1
1431 6 1
1445 6 1
1525 6 1
1560 6 1
1563 6 1
1584 6 1
1607 6 1
1651 6 1
1682 6 1
1791 6 1
1927 6 1
2005 6 1
2040 6 1
2112 6 1
2138 6 1
2143 6 1
2156 6 1
2179 6 1
2182 6 1
2187 6 1
2196 6 1
2258 6 1
2284 6 1
2316 6 1
2318 6 1
2330 6 1
2394 6 1
2417 6 1
2431 6 1
2470 6 1
2475 6 1
2483 6 1
2494 6 1
2526 6 1
2528 6 1
2578 6 1
2614 6 1
2625 6 1
2634 6 1
2647 6 1
2648 6 1
2692 6 1
2696 6 1
2704 6 1
2714 6 1
2730 6 1
2737 6 1
2747 6 1
2749 6 1
2752 6 1
2753 6 1
2754 6 1
2755 6 1
2761 6 1
2763 6 1
2768 6 1
2785 6 1
2790 6 1
2800 6 1
2802 6 1
2812 6 1
2824 6 1
2825 6 1
2830 6 1
2834 6 1
2840 6 1
2842 6 1
2846 6 1
2847 6 1
2873 6 1
2880 6 1
2918 6 1
2926 6 1
2945 6 1
2948 6 1
2949 6 1
2971 6 1
2973 6 1
3009 6 1
3022 6 1
3052 6 1
3075 6 1
3091 6 1
3110 6 1
3118 6 1
3119 6 1
3123 6 1
3132 6 1
3135 6 1
3137 6 1
3139 6 1
3141 6 1
3158 6 1
3160 6 1
3169 6 1
3180 6 1
3192 6 1
3227 6 1
3233 6 1
3237 6 1
3243 6 1
3246 6 1
3253 6 1
3264 6 1
3265 6 1
3285 6 1
3303 6 1
3306 6 1
3311 6 1
3318 6 1
3319 6 1
3328 6 1
3337 6 1
3348 6 1
3351 6 1
3356 6 1
3362 6 1
1 7 1
4 7 1
10 7 1
34 7 1
37 7 1
46 7 1
54 7 1
84 7 1
89 7 1
90 7 1
91 7 1
103 7 1
113 7 1
116 7 1
136 7 1
139 7 1
151 7 1
174 7 1
182 7 1
216 7 1
217 7 1
245 7 1
257 7 1
280 7 1
327 7 1
335 7 1
338 7 1
347 7 1
348 7 1
349 7 1
350 7 1
360 7 1
361 7 1
382 7 1
395 7 1
396 7 1
446 7 1
448 7 1
458 7 1
459 7 1
464 7 1
511 7 1
513 7 1
533 7 1
538 7 1
565 7 1
605 7 1
623 7 1
626 7 1
647 7 1
655 7 1
691 7 1
722 7 1
727 7 1
736 7 1
755 7 1
853 7 1
876 7 1
915 7 1
1093 7 1
1107 7 1
1115 7 1
1119 7 1
1129 7 1
1135 7 1
1195 7 1
1196 7 1
1205 7 1
1258 7 1
1262 7 1
1267 7 1
1285 7 1
1287 7 1
1288 7 1
1311 7 1
1314 7 1
1320 7 1
1340 7 1
1355 7 1
1411 7 1
1448 7 1
1464 7 1
1484 7 1
1496 7 1
1526 7 1
1612 7 1
1616 7 1
1626 7 1
1652 7 1
1673 7 1
1697 7 1
1705 7 1
1769 7 1
1776 7 1
1797 7 1
1801 7 1
1812 7 1
1833 7 1
1880 7 1
1885 7 1
1887 7 1
1916 7 1
1921 7 1
1930 7 1
1948 7 1
1983 7 1
2051 7 1
2175 7 1
2179 7 1
2209 7 1
2236 7 1
2244 7 1
2248 7 1
2445 7 1
2452 7 1
2506 7 1
2544 7 1
2547 7 1
2551 7 1
2559 7 1
2596 7 1
2613 7 1
2638 7 1
2651 7 1
2672 7 1
2681 7 1
2725 7 1
2750 7 1
2756 7 1
2784 7 1
2795 7 1
2815 7 1
2833 7 1
2834 7 1
2842 7 1
2844 7 1
2846 7 1
2874 7 1
2937 7 1
2976 7 1
3005 7 1
3016 7 1
3020 7 1
3032 7 1
3066 7 1
3075 7 1
3091 7 1
3127 7 1
3133 7 1
3139 7 1
3144 7 1
3188 7 1
3189 7 1
3191 7 1
3208 7 1
3264 7 1
3307 7 1
3308 7 1
3319 7 1
3344 7 1
19 8 1
23 8 1
54 8 1
75 8 1
80 8 1
110 8 1
114 8 1
148 8 1
205 8 1
221 8 1
222 8 1
233 8 1
324 8 1
330 8 1
353 8 1
378 8 1
401 8 1
438 8 1
444 8 1
454 8 1
455 8 1
458 8 1
468 8 1
480 8 1
483 8 1
490 8 1
514 8 1
551 8 1
553 8 1
563 8 1
591 8 1
597 8 1
676 8 1
706 8 1
724 8 1
725 8 1
744 8 1
770 8 1
772 8 1
791 8 1
825 8 1
891 8 1
934 8 1
943 8 1
959 8 1
982 8 1
997 8 1
1008 8 1
1042 8 1
1045 8 1
1048 8 1
1095 8 1
1096 8 1
1190 8 1
1198 8 1
1199 8 1
1203 8 1
1208 8 1
1280 8 1
1322 8 1
1384 8 1
1398 8 1
1423 8 1
1424 8 1
1430 8 1
1451 8 1
1457 8 1
1464 8 1
1479 8 1
1575 8 1
1692 8 1
1694 8 1
1701 8 1
1730 8 1
1751 8 1
1754 8 1
1757 8 1
1784 8 1
1814 8 1
1821 8 1
