%%MatrixMarket matrix coordinate integer general
99 49 1
107 49 1
1 50 1
6 50 1
79 50 1
90 50 1
114 51 1
123 51 1
110 52 1
124 52 1
132 52 1
141 52 1
145 52 1
42 53 1
55 53 1
63 53 1
87 53 1
136 54 1
137 54 1
139 54 1
33 55 1
92 55 1
130 55 1
15 56 1
45 56 1
51 56 1
25 57 1
47 57 1
64 57 1
71 57 1
80 57 1
81 57 1
86 57 1
6 58 1
23 58 1
51 58 1
55 58 1
96 58 1
113 58 1
148 58 1
16 59 1
26 59 1
66 59 1
67 59 1
73 59 1
122 59 1
150 59 1
43 60 1
56 60 1
131 60 1
8 61 1
17 61 1
54 61 1
58 61 1
73 61 1
91 61 1
32 62 1
54 62 1
117 62 1
162 62 1
27 63 1
54 63 1
132 63 1
14 64 1
22 64 1
50 64 1
84 64 1
33 65 1
107 65 1
109 65 1
4 66 1
41 66 1
47 66 1
115 66 1
127 66 1
17 67 1
30 67 1
40 67 1
41 67 1
123 67 1
131 67 1
147 67 1
19 68 1
23 68 1
54 68 1
75 68 1
80 68 1
110 68 1
114 68 1
148 68 1
1 69 1
92 69 1
93 69 1
136 69 1
1 70 1
8 70 1
53 70 1
86 70 1
11 71 1
67 71 1
70 71 1
85 71 1
111 71 1
130 71 1
132 71 1
153 71 1
164 71 1
43 72 1
91 72 1
119 72 1
159 72 1
61 73 1
86 73 1
95 73 1
101 73 1
105 73 1
135 74 1
140 74 1
145 74 1
38 75 1
93 75 1
101 75 1
110 75 1
116 75 1
133 75 1
136 75 1
31 76 1
43 76 1
47 76 1
56 76 1
69 76 1
88 76 1
114 76 1
162 76 1
63 77 1
116 77 1
119 77 1
84 78 1
86 78 1
94 78 1
98 78 1
147 78 1
152 78 1
161 78 1
23 79 1
35 79 1
42 79 1
1 80 1
4 80 1
10 80 1
34 80 1
37 80 1
46 80 1
54 80 1
84 80 1
89 80 1
90 80 1
91 80 1
103 80 1
113 80 1
116 80 1
136 80 1
139 80 1
151 80 1
8 81 1
31 81 1
45 81 1
65 81 1
141 81 1
157 81 1
153 82 1
158 82 1
161 82 1
29 83 1
73 83 1
92 83 1
141 83 1
26 84 1
47 84 1
159 84 1
147 85 1
153 85 1
154 85 1
3 86 1
107 86 1
164 86 1
18 87 1
31 87 1
85 87 1
18 88 1
63 88 1
74 88 1
58 89 1
71 89 1
85 89 1
6 90 1
14 90 1
19 90 1
24 90 1
31 90 1
35 90 1
40 90 1
44 90 1
50 90 1
57 90 1
66 90 1
94 90 1
103 90 1
107 90 1
122 90 1
133 90 1
148 90 1
154 90 1
1 91 1
10 91 1
156 91 1
18 92 1
70 92 1
149 92 1
1 93 1
10 93 1
89 93 1
45 94 1
114 94 1
120 94 1
127 94 1
30 95 1
123 95 1
141 95 1
147 95 1
19 96 1
39 96 1
73 96 1
100 96 1
149 96 1
5 97 1
7 97 1
14 97 1
21 97 1
28 97 1
39 97 1
138 97 1
146 97 1
147 97 1
156 97 1
64 98 1
106 98 1
152 98 1
4 99 1
22 99 1
24 99 1
48 99 1
51 99 1
52 99 1
77 99 1
84 99 1
85 99 1
105 99 1
160 99 1
106 100 1
116 100 1
117 100 1
118 100 1
12 101 1
31 101 1
157 101 1
8 102 1
10 102 1
27 102 1
64 102 1
104 102 1
110 102 1
117 102 1
33 103 1
99 103 1
110 103 1
114 103 1
115 103 1
13 104 1
28 104 1
30 104 1
57 104 1
76 104 1
122 105 1
128 105 1
134 105 1
123 106 1
135 106 1
137 106 1
21 107 1
29 107 1
31 107 1
53 107 1
77 107 1
90 107 1
147 107 1
67 108 1
78 108 1
132 108 1
95 109 1
115 109 1
122 109 1
134 109 1
6 110 1
8 110 1
39 110 1
44 110 1
57 110 1
69 110 1
75 110 1
87 110 1
106 110 1
118 110 1
130 110 1
137 110 1
152 110 1
157 110 1
8 111 1
19 111 1
21 111 1
129 111 1
3 112 1
116 112 1
130 112 1
139 112 1
33 113 1
35 113 1
151 113 1
32 114 1
79 114 1
147 114 1
80 115 1
81 115 1
128 115 1
20 116 1
94 116 1
109 116 1
7 117 1
19 117 1
71 117 1
121 117 1
14 118 1
68 118 1
140 118 1
4 119 1
21 119 1
67 119 1
77 120 1
105 120 1
120 120 1
38 121 1
39 121 1
123 121 1
124 121 1
136 121 1
17 122 1
109 122 1
122 122 1
64 123 1
77 123 1
87 123 1
46 124 1
104 124 1
112 124 1
28 125 1
85 125 1
93 125 1
31 126 1
53 126 1
90 126 1
78 127 1
86 127 1
132 127 1
32 128 1
89 128 1
162 128 1
5 129 1
29 129 1
41 129 1
40 130 1
41 130 1
123 130 1
135 130 1
62 131 1
129 131 1
142 131 1
28 132 1
29 132 1
38 132 1
39 132 1
42 132 1
53 132 1
56 132 1
57 132 1
59 132 1
75 132 1
85 132 1
110 132 1
24 133 1
126 133 1
127 133 1
136 133 1
137 133 1
145 133 1
152 133 1
161 133 1
17 134 1
76 134 1
87 134 1
138 134 1
160 134 1
37 135 1
110 135 1
132 135 1
47 136 1
123 136 1
125 136 1
10 137 1
73 137 1
76 137 1
78 137 1
37 138 1
58 138 1
114 138 1
144 138 1
36 139 1
44 139 1
46 139 1
45 140 1
100 140 1
104 140 1
111 140 1
2 141 1
12 141 1
40 141 1
57 141 1
99 141 1
108 141 1
114 141 1
10 142 1
74 142 1
88 142 1
25 143 1
52 143 1
74 143 1
92 144 1
97 144 1
113 144 1
122 144 1
136 144 1
13 145 1
35 145 1
51 145 1
62 145 1
92 145 1
1 146 1
33 146 1
45 146 1
62 146 1
129 146 1
102 147 1
144 147 1
31 148 1
87 148 1
95 148 1
163 148 1
1 149 1
30 149 1
61 149 1
103 149 1
126 149 1
126 150 1
133 150 1
