persécuter	3
indou	3
loi	6
envoyer	4
punir	3
répondre	25
gemna	3
oiseau	4
venir	30
présenter	13
fils	4
chaîne	3
écrier	4
château	4
craindre	3
corbeille	3
caste	11
anglais	28
former	6
revenir	3
île	6
fleur	7
assurer	4
contraire	3
perse	5
laver	4
élever	5
palais	4
aimer	5
vie	7
solitude	4
approcher	10
infortuné	7
mort	7
commencer	3
science	7
gens	13
enfant	12
cours	5
église	3
couvrir	13
âme	3
altérer	3
signe	3
avenue	6
manière	3
difficulté	3
intéresser	3
pandect	4
superbe	3
porte	18
président	5
repousser	6
parfum	5
ressembler	3
orient	4
orage	5
forêt	4
mogol	4
murmurer	4
blanc	5
passer	11
entrée	4
saint	3
part	7
supposer	5
fossé	3
recevoir	7
jour	19
maison	3
berceau	5
foudre	3
applaudissement	3
flambeau	7
fond	7
banian	3
bonheur	8
distance	3
poil	3
manger	8
art	4
figuier	5
intelligence	6
europe	4
pagode	16
joindre	4
recherche	4
adorer	5
erreur	8
simple	14
frapper	3
brûler	6
malheur	8
grand_prêtre	8
docteur	83
aujourd	3
particulier	3
grand	29
pied	18
arriver	12
moment	3
travers	4
coup	6
sandal	3
préjugé	4
royaume	6
bambou	5
bruit	5
campagne	4
société	14
province	5
servir	7
obliger	4
religion	7
jouissance	3
rue	4
refuser	4
genre	4
silence	4
fuir	4
arcade	5
question	19
long	14
étranger	4
consulter	8
présent	4
considérer	5
frangui	3
compagnie	4
rester	8
reprendre	19
ennemi	5
attirer	3
suite	5
garder	9
apprendre	10
feuillage	5
chose	6
opinion	3
londres	7
commun	3
feu	11
dépendre	3
échapper	3
porteur	5
honneur	4
animal	4
entrer	11
heure	3
fleuve	5
chien	5
avancer	3
palanquin	8
recueillir	4
dévorer	3
annoncer	4
rencontrer	6
assemblée	5
vallon	5
cause	3
nuit	24
temps	10
oeil	9
route	7
ajouter	7
mourir	6
permettre	9
natte	9
bramer	41
tromper	8
jaune	4
tapis	4
inde	28
pénétrer	6
rouge	9
noir	6
planter	3
rendre	11
courir	5
beau	4
montrer	5
trouver	30
sembler	3
partie	4
partir	4
bramine	3
jardin	9
chemin	8
lumière	7
instant	3
colonne	4
juger	4
raisonner	3
sucre	3
éléphant	3
ombre	3
éclairer	6
aussitôt	9
raison	6
époux	4
disciple	3
préparer	6
moyen	8
vénérable	3
purifier	4
crier	3
misérable	5
femme	26
danser	3
voile	4
usage	7
haut	4
oser	4
cendre	3
introducteur	6
pandects	9
ballot	3
terre	12
esclave	3
ouvrir	5
mosquée	3
champ	3
lune	4
offrir	3
humain	6
eau	9
désir	3
fameux	7
jouir	5
chercher	23
collier	4
monter	6
seul	5
arrêter	3
mère	7
fois	13
baigner	3
muséum	3
parole	4
